,Side1_UniqueIds,Side0_UniqueIds,Predicted_Status,Predicted_action,PredictedCategory,PredictedComment,TaskID,SourceCombinationCode,BusinessDate,BreakID,Final_predicted_break,ML_flag,SetupID,probability_No_pair,probability_UMB,probability_UMR,probability_UMT,ReconSetupName,ClientShortCode,CreatedDate,ActionType,ActionTypeCode
57,,1_4551203153_Integrata,UCB,Close,Close,,4551430077,-590882299,2021-07-14 00:00:00+00:00,1737813324,,ML,455,,,,,Lombard Caceis Cash Recon,Lombard,2021-07-24 00:00:00+00:00,CLOSE,2
58,,6_4551203153_Integrata,UCB,Close,Close,,4551430077,-590882299,2021-07-14 00:00:00+00:00,1737813326,,ML,455,,,,,Lombard Caceis Cash Recon,Lombard,2021-07-24 00:00:00+00:00,CLOSE,2
59,,10_4551203153_Integrata,UCB,Close,Close,,4551430077,-590882299,2021-07-14 00:00:00+00:00,1737813332,,ML,455,,,,,Lombard Caceis Cash Recon,Lombard,2021-07-24 00:00:00+00:00,CLOSE,2
60,,3_4551203153_Integrata,UCB,Close,Close,,4551430077,-590882299,2021-07-14 00:00:00+00:00,1737813331,,ML,455,,,,,Lombard Caceis Cash Recon,Lombard,2021-07-24 00:00:00+00:00,CLOSE,2
61,,9_4551203153_Integrata,UCB,Close,Close,,4551430077,-590882299,2021-07-14 00:00:00+00:00,1737813341,,ML,455,,,,,Lombard Caceis Cash Recon,Lombard,2021-07-24 00:00:00+00:00,CLOSE,2
62,,7_4551203153_Integrata,UCB,Close,Close,,4551430077,-590882299,2021-07-14 00:00:00+00:00,1737813339,,ML,455,,,,,Lombard Caceis Cash Recon,Lombard,2021-07-24 00:00:00+00:00,CLOSE,2
63,24_4551402499_CACEIS,,UCB,Close,Close,,4551430077,-590882299,2021-07-14 00:00:00+00:00,2006719929,,ML,455,,,,,Lombard Caceis Cash Recon,Lombard,2021-07-24 00:00:00+00:00,CLOSE,2
64,19_4551285256_CACEIS,,UCB,Close,Close,,4551430077,-590882299,2021-07-14 00:00:00+00:00,1847792958,,ML,455,,,,,Lombard Caceis Cash Recon,Lombard,2021-07-24 00:00:00+00:00,CLOSE,2
65,9_4551402499_CACEIS,,UCB,Close,Close,,4551430077,-590882299,2021-07-14 00:00:00+00:00,2006719922,,ML,455,,,,,Lombard Caceis Cash Recon,Lombard,2021-07-24 00:00:00+00:00,CLOSE,2
66,25_4551285256_CACEIS,,UCB,Close,Close,,4551430077,-590882299,2021-07-14 00:00:00+00:00,1847792960,,ML,455,,,,,Lombard Caceis Cash Recon,Lombard,2021-07-24 00:00:00+00:00,CLOSE,2
67,16_4551279353_CACEIS,,UCB,Close,Close,,4551430077,-590882299,2021-07-14 00:00:00+00:00,1839901569,,ML,455,,,,,Lombard Caceis Cash Recon,Lombard,2021-07-24 00:00:00+00:00,CLOSE,2
68,20_4551402499_CACEIS,,UCB,Close,Close,,4551430077,-590882299,2021-07-14 00:00:00+00:00,2006719928,,ML,455,,,,,Lombard Caceis Cash Recon,Lombard,2021-07-24 00:00:00+00:00,CLOSE,2
69,14_455914788_CACEIS,,UCB,Close,Close,,4551430077,-590882299,2021-07-14 00:00:00+00:00,1356802610,,ML,455,,,,,Lombard Caceis Cash Recon,Lombard,2021-07-24 00:00:00+00:00,CLOSE,2
70,22_4551402499_CACEIS,,UCB,Close,Close,,4551430077,-590882299,2021-07-14 00:00:00+00:00,2006719923,,ML,455,,,,,Lombard Caceis Cash Recon,Lombard,2021-07-24 00:00:00+00:00,CLOSE,2
71,26_4551285256_CACEIS,,UCB,Close,Close,,4551430077,-590882299,2021-07-14 00:00:00+00:00,1847792963,,ML,455,,,,,Lombard Caceis Cash Recon,Lombard,2021-07-24 00:00:00+00:00,CLOSE,2
72,24_4551157661_CACEIS,,UCB,Close,Close,,4551430077,-590882299,2021-07-14 00:00:00+00:00,1677770272,,ML,455,,,,,Lombard Caceis Cash Recon,Lombard,2021-07-24 00:00:00+00:00,CLOSE,2
73,17_4551279353_CACEIS,,UCB,Close,Close,,4551430077,-590882299,2021-07-14 00:00:00+00:00,1839901571,,ML,455,,,,,Lombard Caceis Cash Recon,Lombard,2021-07-24 00:00:00+00:00,CLOSE,2
74,21_4551402499_CACEIS,,UCB,Close,Close,,4551430077,-590882299,2021-07-14 00:00:00+00:00,2006719920,,ML,455,,,,,Lombard Caceis Cash Recon,Lombard,2021-07-24 00:00:00+00:00,CLOSE,2
75,17_4551285256_CACEIS,,UCB,Close,Close,,4551430077,-590882299,2021-07-14 00:00:00+00:00,1847792954,,ML,455,,,,,Lombard Caceis Cash Recon,Lombard,2021-07-24 00:00:00+00:00,CLOSE,2
76,6_4551157661_CACEIS,,UCB,Close,Close,,4551430077,-590882299,2021-07-14 00:00:00+00:00,1677770259,,ML,455,,,,,Lombard Caceis Cash Recon,Lombard,2021-07-24 00:00:00+00:00,CLOSE,2
77,13_4551402499_CACEIS,,UCB,Close,Close,,4551430077,-590882299,2021-07-14 00:00:00+00:00,2006719926,,ML,455,,,,,Lombard Caceis Cash Recon,Lombard,2021-07-24 00:00:00+00:00,CLOSE,2
78,15_455914788_CACEIS,,UCB,Close,Close,,4551430077,-590882299,2021-07-14 00:00:00+00:00,1356802615,,ML,455,,,,,Lombard Caceis Cash Recon,Lombard,2021-07-24 00:00:00+00:00,CLOSE,2
79,"82_455820754_CACEIS,93_455820754_CACEIS,98_455820754_CACEIS",,OB,No-pair,proceeds sell,Caceis booked the proceeds sell for SD 2020-04-13. Integrata yet to book,4551430077,-590882299,2021-07-14 00:00:00+00:00,1233850372,,ML,455,,,,,Lombard Caceis Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
80,,"68_455820754_Integrata,66_455820754_Integrata,67_455820754_Integrata,69_455820754_Integrata",OB,No-pair,proceeds sell,Integrata booked the proceeds sell for SD 2020-04-14.Caceis yet to book.,4551430077,-590882299,2021-07-14 00:00:00+00:00,1233851627,,ML,455,,,,,Lombard Caceis Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
81,"12_455938724_CACEIS,592_455985296_CACEIS,591_455985296_CACEIS",,OB,No-pair,dividend,Caceis booked the dividend for SD 2020-06-03. Integrata yet to book,4551430077,-590882299,2021-07-14 00:00:00+00:00,1449637788,,ML,455,,,,,Lombard Caceis Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
82,,9_455434670_Integrata,OB,No-pair,wire transfer,Integrata booked the wire transfer for SD 2019-06-10.Caceis yet to book.,4551430077,-590882299,2021-07-14 00:00:00+00:00,626506544,,ML,455,,,,,Lombard Caceis Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
83,,5_455878037_Integrata,OB,No-pair,wire transfer,Integrata booked the Net Sub/Red for SD 2020-05-28.Caceis yet to book.,4551430077,-590882299,2021-07-14 00:00:00+00:00,1307184505,,ML,455,,,,,Lombard Caceis Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
84,,14_4551246640_Integrata,OB,No-pair,proceeds sell,Integrata booked the Net Sub/Red for SD 2021-02-25.Caceis yet to book.,4551430077,-590882299,2021-07-14 00:00:00+00:00,1797846189,,ML,455,,,,,Lombard Caceis Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
85,,74_455914788_Integrata,OB,No-pair,wire transfer,Integrata booked the subscription for SD 2020-06-25.Caceis yet to book.,4551430077,-590882299,2021-07-14 00:00:00+00:00,1356802594,,ML,455,,,,,Lombard Caceis Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
86,,16_4551250853_Integrata,OB,No-pair,wire transfer,Integrata booked the Net Sub/Red for SD 2021-02-25.Caceis yet to book.,4551430077,-590882299,2021-07-14 00:00:00+00:00,1802932449,,ML,455,,,,,Lombard Caceis Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
87,,15_455869788_Integrata,OB,No-pair,redemption,Integrata booked the redemption for SD 2020-05-21.Caceis yet to book.,4551430077,-590882299,2021-07-14 00:00:00+00:00,1296136090,,ML,455,,,,,Lombard Caceis Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
88,,5_4551360527_Integrata,OB,No-pair,proceeds sell,Integrata booked the Net Sub/Red for SD 2021-05-20.Caceis yet to book.,4551430077,-590882299,2021-07-14 00:00:00+00:00,1950420218,,ML,455,,,,,Lombard Caceis Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
89,,2_4551422928_Integrata,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-07-05.Caceis yet to book.,4551430077,-590882299,2021-07-14 00:00:00+00:00,2033447070,,ML,455,,,,,Lombard Caceis Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
90,,13_455460973_Integrata,OB,No-pair,fx wire,Integrata booked the fx wire for SD 2019-06-13.Caceis yet to book.,4551430077,-590882299,2021-07-14 00:00:00+00:00,668641477,,ML,455,,,,,Lombard Caceis Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
91,,18_4551085502_Integrata,OB,No-pair,wire transfer,Integrata booked the wire transfer for SD 2020-10-27.Caceis yet to book.,4551430077,-590882299,2021-07-14 00:00:00+00:00,1581818057,,ML,455,,,,,Lombard Caceis Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
92,,6_455434670_Integrata,OB,No-pair,wire transfer,Integrata booked the wire transfer for SD 2019-06-10.Caceis yet to book.,4551430077,-590882299,2021-07-14 00:00:00+00:00,626506541,,ML,455,,,,,Lombard Caceis Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
93,,3_4551123972_Integrata,OB,No-pair,wire transfer,Integrata booked the subscription for SD 2020-11-26.Caceis yet to book.,4551430077,-590882299,2021-07-14 00:00:00+00:00,1632880230,,ML,455,,,,,Lombard Caceis Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
94,,5_455824379_Integrata,OB,No-pair,redemption,Integrata booked the redemption for SD 2020-04-16.Caceis yet to book.,4551430077,-590882299,2021-07-14 00:00:00+00:00,1237534477,,ML,455,,,,,Lombard Caceis Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
95,,17_455639505_Integrata,OB,No-pair,wire transfer,Integrata booked the Net Sub/Red for SD 2019-11-21.Caceis yet to book.,4551430077,-590882299,2021-07-14 00:00:00+00:00,967749759,,ML,455,,,,,Lombard Caceis Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
96,,6_4551287241_Integrata,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-03-25.Caceis yet to book.,4551430077,-590882299,2021-07-14 00:00:00+00:00,1850449267,,ML,455,,,,,Lombard Caceis Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
97,,8_4551267661_Integrata,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-03-11.Caceis yet to book.,4551430077,-590882299,2021-07-14 00:00:00+00:00,1824870494,,ML,455,,,,,Lombard Caceis Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
98,,1_4551354754_Integrata,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-05-14.Caceis yet to book.,4551430077,-590882299,2021-07-14 00:00:00+00:00,1942399433,,ML,455,,,,,Lombard Caceis Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
99,,28_4551398589_Integrata,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-06-16.Caceis yet to book.,4551430077,-590882299,2021-07-14 00:00:00+00:00,2002008737,,ML,455,,,,,Lombard Caceis Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
100,,1_455690056_Integrata,OB,No-pair,wire transfer,Integrata booked the subscription for SD 2020-01-02.Caceis yet to book.,4551430077,-590882299,2021-07-14 00:00:00+00:00,1057181218,,ML,455,,,,,Lombard Caceis Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
101,,1_4551097416_Integrata,OB,No-pair,wire transfer,Integrata booked the wire transfer for SD 2020-10-30.Caceis yet to book.,4551430077,-590882299,2021-07-14 00:00:00+00:00,1597270254,,ML,455,,,,,Lombard Caceis Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
102,,13_4551237030_Integrata,OB,No-pair,redemption,Integrata booked the redemption for SD 2021-02-18.Caceis yet to book.,4551430077,-590882299,2021-07-14 00:00:00+00:00,1785359512,,ML,455,,,,,Lombard Caceis Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
103,,5_4551147939_Integrata,OB,No-pair,wire transfer,Integrata booked the wire transfer for SD 2020-12-01.Caceis yet to book.,4551430077,-590882299,2021-07-14 00:00:00+00:00,1664874604,,ML,455,,,,,Lombard Caceis Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
104,,9_455716646_Integrata,OB,No-pair,wire transfer,Integrata booked the subscription for SD 2020-01-23.Caceis yet to book.,4551430077,-590882299,2021-07-14 00:00:00+00:00,1094282302,,ML,455,,,,,Lombard Caceis Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
105,,8_4551081703_Integrata,OB,No-pair,wire transfer,Integrata booked the wire transfer for SD 2020-08-31.Caceis yet to book.,4551430077,-590882299,2021-07-14 00:00:00+00:00,1576857674,,ML,455,,,,,Lombard Caceis Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
106,,2_4551354754_Integrata,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-05-14.Caceis yet to book.,4551430077,-590882299,2021-07-14 00:00:00+00:00,1942399431,,ML,455,,,,,Lombard Caceis Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
107,,3_4551081703_Integrata,OB,No-pair,wire transfer,Integrata booked the wire transfer for SD 2020-08-01.Caceis yet to book.,4551430077,-590882299,2021-07-14 00:00:00+00:00,1576857665,,ML,455,,,,,Lombard Caceis Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
