,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen
45,,87_2491400067_UBS,1859769364,OB,UCB,Close,Close,,UBS
46,,87_2491400081_UBS,1859772562,OB,UCB,Close,Close,,UBS
47,,227_2491400081_UBS,1859772802,OB,UCB,Close,Close,,UBS
48,,227_2491400067_UBS,1859769631,OB,UCB,Close,Close,,UBS
49,,199_2491400081_UBS,1859772573,OB,UCB,Close,Close,,UBS
50,,199_2491400067_UBS,1859769371,OB,UCB,Close,Close,,UBS
51,,197_2491400067_UBS,1859769368,OB,UCB,Close,Close,,UBS
52,,83_2491400067_UBS,1859769362,OB,UCB,Close,Close,,UBS
53,,197_2491400081_UBS,1859772559,OB,UCB,Close,Close,,UBS
54,,83_2491400081_UBS,1859772565,OB,UCB,Close,Close,,UBS
55,,73_2491400081_UBS,1859772810,OB,UCB,Close,Close,,UBS
56,,73_2491400067_UBS,1859769615,OB,UCB,Close,Close,,UBS
57,,86_2491400067_UBS,1859769357,OB,UCB,Close,Close,,UBS
58,,86_2491400081_UBS,1859772556,OB,UCB,Close,Close,,UBS
59,,182_2491400067_UBS,1859769612,OB,UCB,Close,Close,,UBS
60,,226_2491400067_UBS,1859769621,OB,UCB,Close,Close,,UBS
61,,182_2491400081_UBS,1859772818,OB,UCB,Close,Close,,UBS
62,,74_2491400081_UBS,1859772817,OB,UCB,Close,Close,,UBS
63,,74_2491400067_UBS,1859769620,OB,UCB,Close,Close,,UBS
64,,201_2491400081_UBS,1859772560,OB,UCB,Close,Close,,UBS
65,,226_2491400081_UBS,1859772825,OB,UCB,Close,Close,,UBS
66,,201_2491400067_UBS,1859769361,OB,UCB,Close,Close,,UBS
67,,71_2491400081_UBS,1859772806,OB,UCB,Close,Close,,UBS
68,,200_2491400067_UBS,1859769370,OB,UCB,Close,Close,,UBS
69,,71_2491400067_UBS,1859769602,OB,UCB,Close,Close,,UBS
70,,200_2491400081_UBS,1859772568,OB,UCB,Close,Close,,UBS
71,,195_2491400067_UBS,1859769359,OB,UCB,Close,Close,,UBS
72,,195_2491400081_UBS,1859772554,OB,UCB,Close,Close,,UBS
73,,82_2491400067_UBS,1859769355,OB,UCB,Close,Close,,UBS
74,,82_2491400081_UBS,1859772557,OB,UCB,Close,Close,,UBS
75,,238_2491400081_UBS,1859772571,OB,UCB,Close,Close,,UBS
76,,238_2491400067_UBS,1859769373,OB,UCB,Close,Close,,UBS
77,,236_2491400081_UBS,1859772569,OB,UCB,Close,Close,,UBS
78,,236_2491400067_UBS,1859769372,OB,UCB,Close,Close,,UBS
79,,241_2491400067_UBS,1859769378,OB,UCB,Close,Close,,UBS
80,,184_2491400067_UBS,1859769628,OB,UCB,Close,Close,,UBS
81,,241_2491400081_UBS,1859772577,OB,UCB,Close,Close,,UBS
82,,75_2491400081_UBS,1859772814,OB,UCB,Close,Close,,UBS
83,,75_2491400067_UBS,1859769603,OB,UCB,Close,Close,,UBS
84,,202_2491400081_UBS,1859772567,OB,UCB,Close,Close,,UBS
85,,202_2491400067_UBS,1859769367,OB,UCB,Close,Close,,UBS
86,,198_2491400067_UBS,1859769369,OB,UCB,Close,Close,,UBS
87,,198_2491400081_UBS,1859772564,OB,UCB,Close,Close,,UBS
88,,178_2491400081_UBS,1859772830,OB,UCB,Close,Close,,UBS
89,,178_2491400067_UBS,1859769604,OB,UCB,Close,Close,,UBS
90,,222_2491400081_UBS,1859772823,OB,UCB,Close,Close,,UBS
91,,222_2491400067_UBS,1859769626,OB,UCB,Close,Close,,UBS
92,,159_2491430304_UBS,1860080248,OB,UCB,Close,Close,,UBS
93,,161_2491430304_UBS,1860080249,OB,UCB,Close,Close,,UBS
94,,111_2491426014_UBS,1859877303,OB,UCB,Close,Close,,UBS
95,,220_2491400081_UBS,1859772813,OB,UCB,Close,Close,,UBS
96,,220_2491400067_UBS,1859769600,OB,UCB,Close,Close,,UBS
97,,75_2491450186_UBS,1860151054,OB,UCB,Close,Close,,UBS
98,,81_2491400067_UBS,1859769366,OB,UCB,Close,Close,,UBS
99,,235_2491400081_UBS,1859772570,OB,UCB,Close,Close,,UBS
100,,235_2491400067_UBS,1859769365,OB,UCB,Close,Close,,UBS
101,,231_2491400081_UBS,1859772832,OB,UCB,Close,Close,,UBS
102,,231_2491400067_UBS,1859769633,OB,UCB,Close,Close,,UBS
103,,224_2491400067_UBS,1859769616,OB,UCB,Close,Close,,UBS
104,,224_2491400081_UBS,1859772827,OB,UCB,Close,Close,,UBS
105,,185_2491400081_UBS,1859772809,OB,UCB,Close,Close,,UBS
106,,185_2491400067_UBS,1859769627,OB,UCB,Close,Close,,UBS
107,,81_2491400081_UBS,1859772563,OB,UCB,Close,Close,,UBS
108,,11_2491400027_UBS,1859744534,OB,UCB,Close,Close,,UBS
109,,7_2491400027_UBS,1859744542,OB,UCB,Close,Close,,UBS
110,,1_2491430292_UBS,1860077551,OB,UCB,Close,Close,,UBS
111,,2_2491430292_UBS,1860077555,OB,UCB,Close,Close,,UBS
112,,6_2491450147_UBS,1860149992,OB,UCB,Close,Close,,UBS
113,,11_2491450147_UBS,1860149993,OB,UCB,Close,Close,,UBS
114,,1_2491450023_UBS,1860085104,OB,UCB,Close,Close,,UBS
115,,2_2491450023_UBS,1860085111,OB,UCB,Close,Close,,UBS
116,,12_2491430285_UBS,1860075751,OB,UCB,Close,Close,,UBS
117,,7_2491430285_UBS,1860075750,OB,UCB,Close,Close,,UBS
118,,7_2491430081_UBS,1859922474,OB,UCB,Close,Close,,UBS
119,,11_2491430081_UBS,1859922476,OB,UCB,Close,Close,,UBS
120,,7_2491450186_UBS,1860151177,OB,UCB,Close,Close,,UBS
121,,11_2491450186_UBS,1860151178,OB,UCB,Close,Close,,UBS
122,,52_2491430285_UBS,1860075612,OB,UCB,Close,Close,,UBS
123,,42_2491430285_UBS,1860075739,OB,UCB,Close,Close,,UBS
124,,91_2491430285_UBS,1860075611,OB,UCB,Close,Close,,UBS
125,,84_2491430285_UBS,1860075745,OB,UCB,Close,Close,,UBS
126,,6_2491450023_UBS,1860085114,OB,UCB,Close,Close,,UBS
127,,11_2491450023_UBS,1860085119,OB,UCB,Close,Close,,UBS
128,,12_2491430304_UBS,1860080341,OB,UCB,Close,Close,,UBS
129,,6_2491430304_UBS,1860080331,OB,UCB,Close,Close,,UBS
130,,218_2491400067_UBS,1859769694,OB,UCB,Close,Close,,UBS
131,,160_2491430304_UBS,1860080326,OB,UCB,Close,Close,,UBS
132,,218_2491400081_UBS,1859772860,OB,UCB,Close,Close,,UBS
133,,11_2491400067_UBS,1859769700,OB,UCB,Close,Close,,UBS
134,,11_2491400081_UBS,1859772909,OB,UCB,Close,Close,,UBS
135,,11_2491430304_UBS,1860080355,OB,UCB,Close,Close,,UBS
136,,7_2491400067_UBS,1859769693,OB,UCB,Close,Close,,UBS
137,,7_2491430304_UBS,1860080350,OB,UCB,Close,Close,,UBS
138,,7_2491400081_UBS,1859772910,OB,UCB,Close,Close,,UBS
139,,7_2491450147_UBS,1860149994,OB,UCB,Close,Close,,UBS
140,,6_2491400067_UBS,1859769685,OB,UCB,Close,Close,,UBS
141,,12_2491450147_UBS,1860149995,OB,UCB,Close,Close,,UBS
142,,6_2491400081_UBS,1859772893,OB,UCB,Close,Close,,UBS
143,,12_2491400067_UBS,1859769692,OB,UCB,Close,Close,,UBS
144,,12_2491400081_UBS,1859772902,OB,UCB,Close,Close,,UBS
145,,12_2491450023_UBS,1860085129,OB,UCB,Close,Close,,UBS
146,,7_2491450023_UBS,1860085125,OB,UCB,Close,Close,,UBS
147,,2_2491426014_UBS,1859877332,OB,UCB,Close,Close,,UBS
148,,1_2491426014_UBS,1859877317,OB,UCB,Close,Close,,UBS
149,,223_2491400067_UBS,1859769678,OB,UCB,Close,Close,,UBS
150,,223_2491400081_UBS,1859772853,OB,UCB,Close,Close,,UBS
151,,104_2491430285_UBS,1860075610,OB,UCB,Close,Close,,UBS
152,,162_2491430304_UBS,1860080337,OB,UCB,Close,Close,,UBS
153,,98_2491430285_UBS,1860075748,OB,UCB,Close,Close,,UBS
154,,2_2491430081_UBS,1859922451,OB,UCB,Close,Close,,UBS
155,,1_2491430081_UBS,1859922445,OB,UCB,Close,Close,,UBS
156,,12_2491430292_UBS,1860077574,OB,UCB,Close,Close,,UBS
157,,1_2491430285_UBS,1860075730,OB,UCB,Close,Close,,UBS
158,,11_2491430285_UBS,1860075749,OB,UCB,Close,Close,,UBS
159,,221_2491400081_UBS,1859772880,OB,UCB,Close,Close,,UBS
160,,2_2491430285_UBS,1860075737,OB,UCB,Close,Close,,UBS
161,,6_2491430292_UBS,1860077572,OB,UCB,Close,Close,,UBS
162,,6_2491430285_UBS,1860075746,OB,UCB,Close,Close,,UBS
163,,221_2491400067_UBS,1859769726,OB,UCB,Close,Close,,UBS
164,,12_2491450186_UBS,1860151176,OB,UCB,Close,Close,,UBS
165,,6_2491450186_UBS,1860151175,OB,UCB,Close,Close,,UBS
166,,73_2491430061_UBS,1859904885,OB,UCB,Close,Close,,UBS
167,,73_2491430049_UBS,1859897210,OB,UCB,Close,Close,,UBS
168,,74_2491430061_UBS,1859904773,OB,UCB,Close,Close,,UBS
169,,74_2491430049_UBS,1859897104,OB,UCB,Close,Close,,UBS
170,,172_2491430304_UBS,1860080340,OB,UCB,Close,Close,,UBS
171,,196_2491430304_UBS,1860080284,OB,UCB,Close,Close,,UBS
172,,185_2491430304_UBS,1860080327,OB,UCB,Close,Close,,UBS
173,,23_2491400081_UBS,1859772578,OB,UCB,Close,Close,,UBS
174,,11_2491430292_UBS,1860077578,OB,UCB,Close,Close,,UBS
175,,179_2491430304_UBS,1860080339,OB,UCB,Close,Close,,UBS
176,,182_2491430304_UBS,1860080306,OB,UCB,Close,Close,,UBS
177,,21_2491430285_UBS,1860075736,OB,UCB,Close,Close,,UBS
178,,177_2491430304_UBS,1860080316,OB,UCB,Close,Close,,UBS
179,,176_2491430304_UBS,1860080353,OB,UCB,Close,Close,,UBS
180,,28_2491426014_UBS,1859877196,OB,UCB,Close,Close,,UBS
181,,175_2491430304_UBS,1860080347,OB,UCB,Close,Close,,UBS
182,,20_2491426014_UBS,1859877328,OB,UCB,Close,Close,,UBS
183,,16_2491426014_UBS,1859877313,OB,UCB,Close,Close,,UBS
184,,7_2491430292_UBS,1860077576,OB,UCB,Close,Close,,UBS
185,,25_2491400067_UBS,1859769687,OB,UCB,Close,Close,,UBS
186,,219_2491400067_UBS,1859769718,OB,UCB,Close,Close,,UBS
187,,25_2491400081_UBS,1859772907,OB,UCB,Close,Close,,UBS
188,,219_2491400081_UBS,1859772868,OB,UCB,Close,Close,,UBS
189,,11_2491450225_UBS,1860175741,OB,UCB,Close,Close,,UBS
190,,194_2491430304_UBS,1860080295,OB,UCB,Close,Close,,UBS
191,,170_2491430304_UBS,1860080305,OB,UCB,Close,Close,,UBS
192,,190_2491430304_UBS,1860080317,OB,UCB,Close,Close,,UBS
193,,191_2491430304_UBS,1860080285,OB,UCB,Close,Close,,UBS
194,,6_2491400027_UBS,1859744546,OB,UCB,Close,Close,,UBS
195,,192_2491430304_UBS,1860080329,OB,UCB,Close,Close,,UBS
196,,169_2491430304_UBS,1860080294,OB,UCB,Close,Close,,UBS
197,,189_2491430304_UBS,1860080394,OB,UCB,Close,Close,,UBS
198,,184_2491430304_UBS,1860080382,OB,UCB,Close,Close,,UBS
199,,1_2491430049_UBS,1859897199,OB,UCB,Close,Close,,UBS
200,,181_2491430304_UBS,1860080360,OB,UCB,Close,Close,,UBS
201,,171_2491430304_UBS,1860080297,OB,UCB,Close,Close,,UBS
202,,186_2491430304_UBS,1860080366,OB,UCB,Close,Close,,UBS
203,,12_2491400027_UBS,1859744535,OB,UCB,Close,Close,,UBS
204,,1_2491430061_UBS,1859904903,OB,UCB,Close,Close,,UBS
205,,180_2491430304_UBS,1860080386,OB,UCB,Close,Close,,UBS
206,,188_2491430304_UBS,1860080321,OB,UCB,Close,Close,,UBS
207,,2_2491430061_UBS,1859904888,OB,UCB,Close,Close,,UBS
208,,12_2491430081_UBS,1859922470,OB,UCB,Close,Close,,UBS
209,,195_2491430304_UBS,1860080310,OB,UCB,Close,Close,,UBS
210,,174_2491430304_UBS,1860080352,OB,UCB,Close,Close,,UBS
211,,6_2491430081_UBS,1859922467,OB,UCB,Close,Close,,UBS
212,,2_2491430049_UBS,1859897200,OB,UCB,Close,Close,,UBS
213,,173_2491430304_UBS,1860080332,OB,UCB,Close,Close,,UBS
214,,193_2491430304_UBS,1860080344,OB,UCB,Close,Close,,UBS
215,,187_2491430304_UBS,1860080390,OB,UCB,Close,Close,,UBS
216,,183_2491430304_UBS,1860080372,OB,UCB,Close,Close,,UBS
217,,178_2491430304_UBS,1860080377,OB,UCB,Close,Close,,UBS
218,,6_2491430049_UBS,1859897213,OB,UCB,Close,Close,,UBS
219,,6_2491430061_UBS,1859904915,OB,UCB,Close,Close,,UBS
220,,11_2491430061_UBS,1859904917,OB,UCB,Close,Close,,UBS
221,,11_2491430049_UBS,1859897215,OB,UCB,Close,Close,,UBS
222,,12_2491430049_UBS,1859897218,OB,UCB,Close,Close,,UBS
223,,1_2491450227_UBS,1860176421,OB,UCB,Close,Close,,UBS
224,,1_2491450225_UBS,1860175718,OB,UCB,Close,Close,,UBS
225,,7_2491430061_UBS,1859904918,OB,UCB,Close,Close,,UBS
226,,7_2491430049_UBS,1859897216,OB,UCB,Close,Close,,UBS
227,,12_2491430061_UBS,1859904919,OB,UCB,Close,Close,,UBS
228,,23_2491430285_UBS,1860075742,OB,UCB,Close,Close,,UBS
229,,30_2491430285_UBS,1860075609,OB,UCB,Close,Close,,UBS
230,,23_2491400067_UBS,1859769379,OB,UCB,Close,Close,,UBS
231,,7_2491450227_UBS,1860176424,OB,UCB,Close,Close,,UBS
232,,7_2491450225_UBS,1860175744,OB,UCB,Close,Close,,UBS
233,,12_2491450227_UBS,1860176431,OB,UCB,Close,Close,,UBS
234,,12_2491450225_UBS,1860175745,OB,UCB,Close,Close,,UBS
235,,2_2491450227_UBS,1860176430,OB,UCB,Close,Close,,UBS
236,,2_2491450225_UBS,1860175723,OB,UCB,Close,Close,,UBS
237,,6_2491450227_UBS,1860176447,OB,UCB,Close,Close,,UBS
238,,6_2491450225_UBS,1860175739,OB,UCB,Close,Close,,UBS
239,,11_2491450227_UBS,1860176449,OB,UCB,Close,Close,,UBS
240,,145_2491400067_UBS,1859769614,OB,UCB,Close,Close,,UBS
241,,145_2491400081_UBS,1859772831,OB,UCB,Close,Close,,UBS
242,,110_2491426014_UBS,1859877304,OB,UCB,Close,Close,,UBS
243,,17_2491400027_UBS,1859744338,OB,UCB,Close,Close,,UBS
244,,93_2491400067_UBS,1859769617,OB,UCB,Close,Close,,UBS
245,,64_2491430304_UBS,1860080243,OB,UCB,Close,Close,,UBS
246,,92_2491450108_UBS,1860134186,OB,UCB,Close,Close,,UBS
247,,93_2491400081_UBS,1859772821,OB,UCB,Close,Close,,UBS
248,,92_2491450026_UBS,1860086278,OB,UCB,Close,Close,,UBS
249,,103_2491430304_UBS,1860080245,OB,UCB,Close,Close,,UBS
250,,50_2491450108_UBS,1860134185,OB,UCB,Close,Close,,UBS
251,,50_2491450026_UBS,1860086277,OB,UCB,Close,Close,,UBS
252,,66_2491450227_UBS,1860176389,OB,UCB,Close,Close,,UBS
253,,66_2491450225_UBS,1860175690,OB,UCB,Close,Close,,UBS
254,,136_2491430304_UBS,1860080282,OB,UCB,Close,Close,,UBS
255,,1_2491430304_UBS,1860080278,OB,UCB,Close,Close,,UBS
256,,137_2491430304_UBS,1860080370,OB,UCB,Close,Close,,UBS
257,,2_2491430304_UBS,1860080287,OB,UCB,Close,Close,,UBS
258,,135_2491430304_UBS,1860080363,OB,UCB,Close,Close,,UBS
259,,15_2491450147_UBS,1860150001,OB,UCB,Close,Close,,UBS
260,,12_2491426014_UBS,1859877356,OB,UCB,Close,Close,,UBS
261,,7_2491426014_UBS,1859877353,OB,UCB,Close,Close,,UBS
262,,177_2491400067_UBS,1859769705,OB,UCB,Close,Close,,UBS
263,,2_2491450026_UBS,1860086305,OB,UCB,Close,Close,,UBS
264,,177_2491400081_UBS,1859772913,OB,UCB,Close,Close,,UBS
265,,2_2491450108_UBS,1860134214,OB,UCB,Close,Close,,UBS
266,,1_2491450026_UBS,1860086302,OB,UCB,Close,Close,,UBS
267,,175_2491400081_UBS,1859772895,OB,UCB,Close,Close,,UBS
268,,1_2491450108_UBS,1860134210,OB,UCB,Close,Close,,UBS
269,,175_2491400067_UBS,1859769719,OB,UCB,Close,Close,,UBS
270,,130_2491430304_UBS,1860080292,OB,UCB,Close,Close,,UBS
271,,176_2491400067_UBS,1859769727,OB,UCB,Close,Close,,UBS
272,,176_2491400081_UBS,1859772904,OB,UCB,Close,Close,,UBS
273,,170_2491400081_UBS,1859772886,OB,UCB,Close,Close,,UBS
274,,170_2491400067_UBS,1859769671,OB,UCB,Close,Close,,UBS
275,,1_2491450186_UBS,1860151163,OB,UCB,Close,Close,,UBS
276,,2_2491400067_UBS,1859769652,OB,UCB,Close,Close,,UBS
277,,2_2491400081_UBS,1859772856,OB,UCB,Close,Close,,UBS
278,,1_2491400067_UBS,1859769644,OB,UCB,Close,Close,,UBS
279,,129_2491430304_UBS,1860080404,OB,UCB,Close,Close,,UBS
280,,1_2491400081_UBS,1859772850,OB,UCB,Close,Close,,UBS
281,,131_2491430304_UBS,1860080351,OB,UCB,Close,Close,,UBS
282,,128_2491430304_UBS,1860080403,OB,UCB,Close,Close,,UBS
283,,106_2491430304_UBS,1860080388,OB,UCB,Close,Close,,UBS
284,,108_2491430304_UBS,1860080396,OB,UCB,Close,Close,,UBS
285,,2_2491450186_UBS,1860151166,OB,UCB,Close,Close,,UBS
286,,107_2491430304_UBS,1860080392,OB,UCB,Close,Close,,UBS
287,,132_2491430304_UBS,1860080401,OB,UCB,Close,Close,,UBS
288,,133_2491430304_UBS,1860080402,OB,UCB,Close,Close,,UBS
289,,13_2491450147_UBS,1860149999,OB,UCB,Close,Close,,UBS
290,,3_2491450147_UBS,1860149984,OB,UCB,Close,Close,,UBS
291,,134_2491430304_UBS,1860080358,OB,UCB,Close,Close,,UBS
292,,104_2491430304_UBS,1860080381,OB,UCB,Close,Close,,UBS
293,,4_2491450147_UBS,1860149988,OB,UCB,Close,Close,,UBS
294,,5_2491450147_UBS,1860149991,OB,UCB,Close,Close,,UBS
295,,105_2491430304_UBS,1860080385,OB,UCB,Close,Close,,UBS
296,,6_2491426014_UBS,1859877340,OB,UCB,Close,Close,,UBS
297,,11_2491426014_UBS,1859877347,OB,UCB,Close,Close,,UBS
298,,12_2491450108_UBS,1860134240,OB,UCB,Close,Close,,UBS
299,,12_2491450026_UBS,1860086325,OB,UCB,Close,Close,,UBS
300,,7_2491450108_UBS,1860134238,OB,UCB,Close,Close,,UBS
301,,7_2491450026_UBS,1860086323,OB,UCB,Close,Close,,UBS
302,,20_2491450147_UBS,1860150002,OB,UCB,Close,Close,,UBS
303,,146_2491400081_UBS,1859772885,OB,UCB,Close,Close,,UBS
304,,146_2491400067_UBS,1859769699,OB,UCB,Close,Close,,UBS
305,,147_2491400067_UBS,1859769708,OB,UCB,Close,Close,,UBS
306,,147_2491400081_UBS,1859772894,OB,UCB,Close,Close,,UBS
307,,1_2491400027_UBS,1859744536,OB,UCB,Close,Close,,UBS
308,,2_2491400027_UBS,1859744548,OB,UCB,Close,Close,,UBS
309,,168_2491400081_UBS,1859772914,OB,UCB,Close,Close,,UBS
310,,168_2491400067_UBS,1859769714,OB,UCB,Close,Close,,UBS
311,,173_2491400067_UBS,1859769662,OB,UCB,Close,Close,,UBS
312,,169_2491400067_UBS,1859769721,OB,UCB,Close,Close,,UBS
313,,169_2491400081_UBS,1859772918,OB,UCB,Close,Close,,UBS
314,,173_2491400081_UBS,1859772842,OB,UCB,Close,Close,,UBS
315,,172_2491400081_UBS,1859772905,OB,UCB,Close,Close,,UBS
316,,172_2491400067_UBS,1859769653,OB,UCB,Close,Close,,UBS
317,,171_2491400081_UBS,1859772922,OB,UCB,Close,Close,,UBS
318,,171_2491400067_UBS,1859769725,OB,UCB,Close,Close,,UBS
319,,174_2491400081_UBS,1859772846,OB,UCB,Close,Close,,UBS
320,,148_2491400067_UBS,1859769661,OB,UCB,Close,Close,,UBS
321,,174_2491400067_UBS,1859769686,OB,UCB,Close,Close,,UBS
322,,148_2491400081_UBS,1859772854,OB,UCB,Close,Close,,UBS
323,,150_2491400067_UBS,1859769707,OB,UCB,Close,Close,,UBS
324,,150_2491400081_UBS,1859772877,OB,UCB,Close,Close,,UBS
325,,6_2491450026_UBS,1860086319,OB,UCB,Close,Close,,UBS
326,,149_2491400067_UBS,1859769670,OB,UCB,Close,Close,,UBS
327,,6_2491450108_UBS,1860134235,OB,UCB,Close,Close,,UBS
328,,149_2491400081_UBS,1859772862,OB,UCB,Close,Close,,UBS
329,,11_2491450108_UBS,1860134237,OB,UCB,Close,Close,,UBS
330,,11_2491450026_UBS,1860086322,OB,UCB,Close,Close,,UBS
331,"[None, '3_2491430049_Integrata']","['21_2491430061_UBS', '15_2491430049_UBS']","[1859904774, 1859897121]","['OB', 'SMB']",UMR,UMR,match,match,UBS
332,"[None, '4_2491430049_Integrata']","['22_2491430061_UBS', '16_2491430049_UBS']","[1859904775, 1859897130]","['OB', 'SMB']",UMR,UMR,match,match,UBS
333,"['64_2491430285_Integrata', None]","[None, '29_2491430285_UBS']","[1860075697, 1860075747]","['OB', 'OB']",UMR,UMR,match,match,UBS
334,"['1_2491430292_Integrata', None]","[None, '666_2491430292_UBS']","[1860076835, 1860076837]","['OB', 'OB']",UMR,UMR,match,match,UBS
335,"['3_2491430292_Integrata', None]","[None, '164_2491430292_UBS']","[1860076834, 1860076836]","['OB', 'OB']",UMR,UMR,match,match,UBS
336,"['1_2491430061_Integrata', '1_2491430049_Integrata', None, None]","[None, None, '75_2491430049_UBS', '75_2491430061_UBS']","[1859904768, 1859897097, 1859904828, 1859904771]","['OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,UBS
337,"['4_2491430304_Integrata', None]","[None, '102_2491430304_UBS']","[1860080097, 1860080099]","['OB', 'OB']",UMR,UMR,match,match,UBS
338,"['1_2491450023_Integrata', None]","[None, '78_2491450023_UBS']","[1860084957, 1860084964]","['OB', 'OB']",UMR,UMR,match,match,UBS
339,"['2_2491450026_Integrata', '2_2491450108_Integrata', None, None]","[None, None, '89_2491450026_UBS', '89_2491450108_UBS']","[1860086143, 1860134046, 1860134096, 1860134047]","['OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,UBS
340,"['1_2491450147_Integrata', None]","[None, '74_2491450147_UBS']","[1860149845, 1860149847]","['OB', 'OB']",UMR,UMR,match,match,UBS
341,"['2_2491426014_Integrata', None]","[None, '103_2491426014_UBS']","[1859877195, 1859877198]","['OB', 'OB']",UMR,UMR,match,match,UBS
342,"['27_2491400067_Integrata', '27_2491400081_Integrata', '28_2491400067_Integrata', '28_2491400081_Integrata', None, None, None, None]","[None, None, None, None, '79_2491400081_UBS', '79_2491400067_UBS', '78_2491400081_UBS', '78_2491400067_UBS']","[1859769657, 1859772867, 1859769649, 1859772843, 1859772906, 1859769658, 1859772897, 1859769654]","['OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,UBS
343,"[None, '5_2491430061_Integrata', '5_2491430049_Integrata']","['59_2491426014_UBS', None, None]","[1860176405, 1860176411, 1860176410]","['SPM', 'SPM', 'SPM']",UMR,UMR,match,match,UBS
344,"[None, None, '24_2491430049_Integrata', '24_2491430061_Integrata', '23_2491430061_Integrata', '23_2491430049_Integrata']","['61_2491426014_UBS', '60_2491426014_UBS', None, None, None, None]","[1860176406, 1860176407, 1860176412, 1860176413, 1860176414, 1860176415]","['SPM', 'SPM', 'SPM', 'SPM', 'SPM', 'SPM']",UMR,UMR,match,match,UBS
345,"[None, '60_2491430049_Integrata', '60_2491430061_Integrata']","['62_2491426014_UBS', None, None]","[1860176404, 1860176408, 1860176409]","['SPM', 'SPM', 'SPM']",UMR,UMR,match,match,UBS
