,ViewData.BreakID,ViewData.Status,ViewData.SPM ID,Currency,ViewData.Custodian Account,ViewData.ISIN,ViewData.Transaction Type,Trade Date,Settle Date,ViewData.Investment Type,ViewData.CUSIP,Description,ViewData.Investment ID,ViewData.SEDOL,ViewData.Underlying Cusip,ViewData.Underlying Investment ID,ViewData.Underlying ISIN,ViewData.Underlying Sedol,ViewData.Underlying Ticker,ViewData.Fund,ViewData.Cancel Amount,ViewData.Transaction ID,ViewData.Non Trade Description,ViewData.Accounting Net Amount,ViewData.B-P Net Amount,Net Amount Difference,ViewData.Net Amount Difference Absolute,ViewData.Account Type,ViewData.Portolio,ViewData.Portfolio ID,ViewData.Custodian,ViewData.PB Account Numeric,ViewData.Asset Type Category,ViewData.Business Date,ViewData.Cancel Flag,ViewData.Prime Broker,ViewData.Quantity,ViewData.Strategy,ViewData.Price,ViewData.Commission,ViewData.Transaction Category,ViewData.Value Date,ViewData.ExpiryDate,ViewData.UserTran1,ViewData.UserTran2,ViewData.Knowledge Date,ViewData.Prior Knowledge Date,ViewData.Base Net Amount,ViewData.Base Currency,ViewData.Break Tag,ViewData.Department,ViewData.Group,ViewData.Strike Price,ViewData.ETL Package Code,ViewData.ETL File Code,ViewData.Activity Code,ViewData.Sec Fees,ViewData.FX Rate,ViewData.OTE Ticker,ViewData.OTEIncludeFlag,ViewData.Call Put Indicator,ViewData.Bloomberg_Yellow_Key,ViewData.Custom 1,ViewData.Custom 2,ViewData.Custom 3,ViewData.Custom 4,ViewData.Custom 5,ViewData.Custom 6,ViewData.Custom 7,ViewData.Custom 8,ViewData.Custom 9,ViewData.Custom 10,ViewData.Custom 11,ViewData.Custom 12,ViewData.Custom 13,ViewData.Custom 14,ViewData.Custom 15,ViewData.Principal Amount,ViewData.Interest Amount,ViewData.Trade Expenses,ViewData.OTE Custodian Account,ViewData.LoanX ID,ViewData.Legal Entity,ViewData.Derived Source,ViewData.Alt ID 1,ViewData.Custom 41,ViewData.Custom 40,ViewData.UnMapped,ViewData.Base Closing Balance,ViewData.Closing Balance,ViewData.Closing Date,ViewData.PB Account,ViewData.Balance FX Rate,ViewData.Custom 16,ViewData.Custom 17,ViewData.Custom 18,ViewData.Custom 19,ViewData.Custom 20,ViewData.Principal Balance,ViewData.Interest Balance,ViewData.PB Account Number,ViewData.Account Name,ViewData.Fund Structure,ViewData.Balance Derived Source,ViewData._ID,ViewData.Rule And Key,ViewData.Keys,ViewData.Age,ViewData.Age WK,ViewData.Priority,ViewData.ClusterID,ViewData.System Comments,ViewData.InternalComment1,ViewData.InternalComment2,ViewData.InternalComment3,ViewData.ExternalComment1,ViewData.ExternalComment2,ViewData.ExternalComment3,ViewData.Workflow Status,ViewData.Workflow Remark,ViewData.Assigned To,ViewData.Reviewer,ViewData.Recon Purpose,ViewData.Recon Data Model,ViewData.Recon Setup,ViewData.Task ID,ViewData.Recon Setup Code,ViewData.Client,ViewData.ClientShortCode,ViewData.Task Business Date,ViewData.Task Knowledge Date,ViewData.Source Combination,ViewData.Source Combination Code,ViewData.CombinedAndIsPaired,ViewData.SourceTypeCode,ViewData.Source,ViewData.Source Type Code Combination,ViewData.Source Type Combination,ViewData._Actions,ViewData._GroupID,ViewData.Type,Custodian Account,ViewData.Mapped_Fund,ViewData.BalanceAcc,ViewData.BalancePB,ViewData.BaseBalanceAcc,ViewData.BaseBalancePB,ViewData.Balances Fund,ViewData.Balances Account Name,ViewData.Balances PB Account Number,ViewData.Balances Fund Structure,ViewData.Balances Alt ID 1,ViewData.Balances Balance FX Rate,ViewData.Has Attachments,ViewData.TabID,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.Is Combined Data,ViewData.Accounting Cancel Amount,ViewData.Cust Cancel Amount,ViewData.Cancel Amount Difference,ViewData.Accounting Quantity,ViewData.Cust Quantity,ViewData.Quantity Difference,ViewData.Accounting Fund,ViewData.Cust Fund,ViewData.Fund Difference,ViewData.Accounting Base Net Amount,ViewData.Cust Base Net Amount,ViewData.Base Net Amount Difference,remove_or_keep_for_multiple_uniqueids_in_ob_issue,Ticker1,Settle Date1,Trade Date1,Net Amount Difference1,reciprocal_conversion,conversion,Trade Date for extracting day
1023,2069323464,SDB,,AUD,99803,,Commission,2021-06-25,2021-06-25,Comdty,,SEP 21 SFE 3Y T-BOND,YMU1,,YMU1,,,,,FIFTY_SEVEN,-7263.5,1FYA  F6M0,,,-109.47,-109.47,109.47,,,FIFTY_SEVEN,,,,06-25-2021,,NEFU,-89.0,,,-109.47,,,,,,06-28-2021,,,,,,,,FCMNEWTDCASHACT01,6015_NEW_CASH_ACT_01,T,,,,,,,Group,,,,,,,-67.89,-7.3,4639.0,,,,,,,,,,,,,M,,,,-1059278.54,-1059278.54,,,,,,,,,,,99803,,,,61137a081e9c9c0d7834f7a2,Cash Non Trade Rule,,47,33,Low,,No matching record found,,MV Swing,OTE,,,No action,None,,,,Cash,Universal Cash,Schonfeld Cash - 57,8971470069,897,Schonfeld,SCHONF,2021-08-09T00:00:00,8/10/2021,"Advent Geneva,Newedge",-1184097190,False,Cust,Newedge,"Accounting,Cust","Accounting,Custodian",,61137a081e9c9c0d7834f7a2,Breaks,NEFU_FIFTY_SEVEN_00799803,,-418466.39000000013,-634847.79,-988270.42,-634847.79,FIFTY_SEVEN,,99803,,M,0.0,,1,,133_8971409824_Newedge,,,-7263.5,-7263.5,,-89.0,-89.0,,FIFTY_SEVEN,False,,,0.0,keep,ymu1,2021-06-25,2021-06-25,-80.62,1.3579,0.7364312541424257,2021-06-25
1024,2069323464,SDB,,AUD,99803,,Commission,2021-06-25,2021-06-25,Comdty,,SEP 21 SFE 3Y T-BOND,YMU1,,YMU1,,,,,FIFTY_SEVEN,-7263.5,1FYA  F6M0,,,-109.47,-109.47,109.47,,,FIFTY_SEVEN,,,,06-25-2021,,NEFU,-89.0,,,-109.47,,,,,,06-28-2021,,,,,,,,FCMNEWTDCASHACT01,6015_NEW_CASH_ACT_01,T,,,,,,,Group,,,,,,,-67.89,-7.3,4639.0,,,,,,,,,,,,,M,,,,-1059278.54,-1059278.54,,,,,,,,,,,99803,,,,61137a081e9c9c0d7834f7a2,Cash Non Trade Rule,,47,33,Low,,No matching record found,,MV Swing,OTE,,,No action,None,,,,Cash,Universal Cash,Schonfeld Cash - 57,8971470069,897,Schonfeld,SCHONF,2021-08-09T00:00:00,8/10/2021,"Advent Geneva,Newedge",-1184097190,False,Cust,Newedge,"Accounting,Cust","Accounting,Custodian",,61137a081e9c9c0d7834f7a2,Breaks,NEFU_FIFTY_SEVEN_00799803,,-418466.39000000013,-634847.79,-988270.42,-634847.79,FIFTY_SEVEN,,99803,,M,0.0,,1,,133_8971409824_Newedge,,,-7263.5,-7263.5,,-89.0,-89.0,,FIFTY_SEVEN,False,,,0.0,keep,ymu1,2021-06-25,2021-06-25,-80.62,1.3579,0.7364312541424257,2021-06-25
1025,2069323464,SDB,,AUD,99803,,Commission,2021-06-25,2021-06-25,Comdty,,SEP 21 SFE 3Y T-BOND,YMU1,,YMU1,,,,,FIFTY_SEVEN,-7263.5,1FYA  F6M0,,,-109.47,-109.47,109.47,,,FIFTY_SEVEN,,,,06-25-2021,,NEFU,-89.0,,,-109.47,,,,,,06-28-2021,,,,,,,,FCMNEWTDCASHACT01,6015_NEW_CASH_ACT_01,T,,,,,,,Group,,,,,,,-67.89,-7.3,4639.0,,,,,,,,,,,,,M,,,,-1059278.54,-1059278.54,,,,,,,,,,,99803,,,,61137a081e9c9c0d7834f7a2,Cash Non Trade Rule,,47,33,Low,,No matching record found,,MV Swing,OTE,,,No action,None,,,,Cash,Universal Cash,Schonfeld Cash - 57,8971470069,897,Schonfeld,SCHONF,2021-08-09T00:00:00,8/10/2021,"Advent Geneva,Newedge",-1184097190,False,Cust,Newedge,"Accounting,Cust","Accounting,Custodian",,61137a081e9c9c0d7834f7a2,Breaks,NEFU_FIFTY_SEVEN_00799803,,-418466.39000000013,-634847.79,-988270.42,-634847.79,FIFTY_SEVEN,,99803,,M,0.0,,1,,133_8971409824_Newedge,,,-7263.5,-7263.5,,-89.0,-89.0,,FIFTY_SEVEN,False,,,0.0,keep,ymu1,2021-06-25,2021-06-25,-80.62,1.3579,0.7364312541424257,2021-06-25
1026,2069323464,SDB,,AUD,99803,,Commission,2021-06-25,2021-06-25,Comdty,,SEP 21 SFE 3Y T-BOND,YMU1,,YMU1,,,,,FIFTY_SEVEN,-7263.5,1FYA  F6M0,,,-109.47,-109.47,109.47,,,FIFTY_SEVEN,,,,06-25-2021,,NEFU,-89.0,,,-109.47,,,,,,06-28-2021,,,,,,,,FCMNEWTDCASHACT01,6015_NEW_CASH_ACT_01,T,,,,,,,Group,,,,,,,-67.89,-7.3,4639.0,,,,,,,,,,,,,M,,,,-1059278.54,-1059278.54,,,,,,,,,,,99803,,,,61137a081e9c9c0d7834f7a2,Cash Non Trade Rule,,47,33,Low,,No matching record found,,MV Swing,OTE,,,No action,None,,,,Cash,Universal Cash,Schonfeld Cash - 57,8971470069,897,Schonfeld,SCHONF,2021-08-09T00:00:00,8/10/2021,"Advent Geneva,Newedge",-1184097190,False,Cust,Newedge,"Accounting,Cust","Accounting,Custodian",,61137a081e9c9c0d7834f7a2,Breaks,NEFU_FIFTY_SEVEN_00799803,,-418466.39000000013,-634847.79,-988270.42,-634847.79,FIFTY_SEVEN,,99803,,M,0.0,,1,,133_8971409824_Newedge,,,-7263.5,-7263.5,,-89.0,-89.0,,FIFTY_SEVEN,False,,,0.0,keep,ymu1,2021-06-25,2021-06-25,-80.62,1.3579,0.7364312541424257,2021-06-25
1027,2069323464,SDB,,AUD,99803,,Commission,2021-06-25,2021-06-25,Comdty,,SEP 21 SFE 3Y T-BOND,YMU1,,YMU1,,,,,FIFTY_SEVEN,-7263.5,1FYA  F6M0,,,-109.47,-109.47,109.47,,,FIFTY_SEVEN,,,,06-25-2021,,NEFU,-89.0,,,-109.47,,,,,,06-28-2021,,,,,,,,FCMNEWTDCASHACT01,6015_NEW_CASH_ACT_01,T,,,,,,,Group,,,,,,,-67.89,-7.3,4639.0,,,,,,,,,,,,,M,,,,-1059278.54,-1059278.54,,,,,,,,,,,99803,,,,61137a081e9c9c0d7834f7a2,Cash Non Trade Rule,,47,33,Low,,No matching record found,,MV Swing,OTE,,,No action,None,,,,Cash,Universal Cash,Schonfeld Cash - 57,8971470069,897,Schonfeld,SCHONF,2021-08-09T00:00:00,8/10/2021,"Advent Geneva,Newedge",-1184097190,False,Cust,Newedge,"Accounting,Cust","Accounting,Custodian",,61137a081e9c9c0d7834f7a2,Breaks,NEFU_FIFTY_SEVEN_00799803,,-418466.39000000013,-634847.79,-988270.42,-634847.79,FIFTY_SEVEN,,99803,,M,0.0,,1,,133_8971409824_Newedge,,,-7263.5,-7263.5,,-89.0,-89.0,,FIFTY_SEVEN,False,,,0.0,keep,ymu1,2021-06-25,2021-06-25,-80.62,1.3579,0.7364312541424257,2021-06-25
1028,2069323464,SDB,,AUD,99803,,Commission,2021-06-25,2021-06-25,Comdty,,SEP 21 SFE 3Y T-BOND,YMU1,,YMU1,,,,,FIFTY_SEVEN,-7263.5,1FYA  F6M0,,,-109.47,-109.47,109.47,,,FIFTY_SEVEN,,,,06-25-2021,,NEFU,-89.0,,,-109.47,,,,,,06-28-2021,,,,,,,,FCMNEWTDCASHACT01,6015_NEW_CASH_ACT_01,T,,,,,,,Group,,,,,,,-67.89,-7.3,4639.0,,,,,,,,,,,,,M,,,,-1059278.54,-1059278.54,,,,,,,,,,,99803,,,,61137a081e9c9c0d7834f7a2,Cash Non Trade Rule,,47,33,Low,,No matching record found,,MV Swing,OTE,,,No action,None,,,,Cash,Universal Cash,Schonfeld Cash - 57,8971470069,897,Schonfeld,SCHONF,2021-08-09T00:00:00,8/10/2021,"Advent Geneva,Newedge",-1184097190,False,Cust,Newedge,"Accounting,Cust","Accounting,Custodian",,61137a081e9c9c0d7834f7a2,Breaks,NEFU_FIFTY_SEVEN_00799803,,-418466.39000000013,-634847.79,-988270.42,-634847.79,FIFTY_SEVEN,,99803,,M,0.0,,1,,133_8971409824_Newedge,,,-7263.5,-7263.5,,-89.0,-89.0,,FIFTY_SEVEN,False,,,0.0,keep,ymu1,2021-06-25,2021-06-25,-80.62,1.3579,0.7364312541424257,2021-06-25
1029,2069323464,SDB,,AUD,99803,,Commission,2021-06-25,2021-06-25,Comdty,,SEP 21 SFE 3Y T-BOND,YMU1,,YMU1,,,,,FIFTY_SEVEN,-7263.5,1FYA  F6M0,,,-109.47,-109.47,109.47,,,FIFTY_SEVEN,,,,06-25-2021,,NEFU,-89.0,,,-109.47,,,,,,06-28-2021,,,,,,,,FCMNEWTDCASHACT01,6015_NEW_CASH_ACT_01,T,,,,,,,Group,,,,,,,-67.89,-7.3,4639.0,,,,,,,,,,,,,M,,,,-1059278.54,-1059278.54,,,,,,,,,,,99803,,,,61137a081e9c9c0d7834f7a2,Cash Non Trade Rule,,47,33,Low,,No matching record found,,MV Swing,OTE,,,No action,None,,,,Cash,Universal Cash,Schonfeld Cash - 57,8971470069,897,Schonfeld,SCHONF,2021-08-09T00:00:00,8/10/2021,"Advent Geneva,Newedge",-1184097190,False,Cust,Newedge,"Accounting,Cust","Accounting,Custodian",,61137a081e9c9c0d7834f7a2,Breaks,NEFU_FIFTY_SEVEN_00799803,,-418466.39000000013,-634847.79,-988270.42,-634847.79,FIFTY_SEVEN,,99803,,M,0.0,,1,,133_8971409824_Newedge,,,-7263.5,-7263.5,,-89.0,-89.0,,FIFTY_SEVEN,False,,,0.0,keep,ymu1,2021-06-25,2021-06-25,-80.62,1.3579,0.7364312541424257,2021-06-25
1030,2069323464,SDB,,AUD,99803,,Commission,2021-06-25,2021-06-25,Comdty,,SEP 21 SFE 3Y T-BOND,YMU1,,YMU1,,,,,FIFTY_SEVEN,-7263.5,1FYA  F6M0,,,-109.47,-109.47,109.47,,,FIFTY_SEVEN,,,,06-25-2021,,NEFU,-89.0,,,-109.47,,,,,,06-28-2021,,,,,,,,FCMNEWTDCASHACT01,6015_NEW_CASH_ACT_01,T,,,,,,,Group,,,,,,,-67.89,-7.3,4639.0,,,,,,,,,,,,,M,,,,-1059278.54,-1059278.54,,,,,,,,,,,99803,,,,61137a081e9c9c0d7834f7a2,Cash Non Trade Rule,,47,33,Low,,No matching record found,,MV Swing,OTE,,,No action,None,,,,Cash,Universal Cash,Schonfeld Cash - 57,8971470069,897,Schonfeld,SCHONF,2021-08-09T00:00:00,8/10/2021,"Advent Geneva,Newedge",-1184097190,False,Cust,Newedge,"Accounting,Cust","Accounting,Custodian",,61137a081e9c9c0d7834f7a2,Breaks,NEFU_FIFTY_SEVEN_00799803,,-418466.39000000013,-634847.79,-988270.42,-634847.79,FIFTY_SEVEN,,99803,,M,0.0,,1,,133_8971409824_Newedge,,,-7263.5,-7263.5,,-89.0,-89.0,,FIFTY_SEVEN,False,,,0.0,keep,ymu1,2021-06-25,2021-06-25,-80.62,1.3579,0.7364312541424257,2021-06-25
1031,2069323464,SDB,,AUD,99803,,Commission,2021-06-25,2021-06-25,Comdty,,SEP 21 SFE 3Y T-BOND,YMU1,,YMU1,,,,,FIFTY_SEVEN,-7263.5,1FYA  F6M0,,,-109.47,-109.47,109.47,,,FIFTY_SEVEN,,,,06-25-2021,,NEFU,-89.0,,,-109.47,,,,,,06-28-2021,,,,,,,,FCMNEWTDCASHACT01,6015_NEW_CASH_ACT_01,T,,,,,,,Group,,,,,,,-67.89,-7.3,4639.0,,,,,,,,,,,,,M,,,,-1059278.54,-1059278.54,,,,,,,,,,,99803,,,,61137a081e9c9c0d7834f7a2,Cash Non Trade Rule,,47,33,Low,,No matching record found,,MV Swing,OTE,,,No action,None,,,,Cash,Universal Cash,Schonfeld Cash - 57,8971470069,897,Schonfeld,SCHONF,2021-08-09T00:00:00,8/10/2021,"Advent Geneva,Newedge",-1184097190,False,Cust,Newedge,"Accounting,Cust","Accounting,Custodian",,61137a081e9c9c0d7834f7a2,Breaks,NEFU_FIFTY_SEVEN_00799803,,-418466.39000000013,-634847.79,-988270.42,-634847.79,FIFTY_SEVEN,,99803,,M,0.0,,1,,133_8971409824_Newedge,,,-7263.5,-7263.5,,-89.0,-89.0,,FIFTY_SEVEN,False,,,0.0,keep,ymu1,2021-06-25,2021-06-25,-80.62,1.3579,0.7364312541424257,2021-06-25
1032,2069323464,SDB,,AUD,99803,,Commission,2021-06-25,2021-06-25,Comdty,,SEP 21 SFE 3Y T-BOND,YMU1,,YMU1,,,,,FIFTY_SEVEN,-7263.5,1FYA  F6M0,,,-109.47,-109.47,109.47,,,FIFTY_SEVEN,,,,06-25-2021,,NEFU,-89.0,,,-109.47,,,,,,06-28-2021,,,,,,,,FCMNEWTDCASHACT01,6015_NEW_CASH_ACT_01,T,,,,,,,Group,,,,,,,-67.89,-7.3,4639.0,,,,,,,,,,,,,M,,,,-1059278.54,-1059278.54,,,,,,,,,,,99803,,,,61137a081e9c9c0d7834f7a2,Cash Non Trade Rule,,47,33,Low,,No matching record found,,MV Swing,OTE,,,No action,None,,,,Cash,Universal Cash,Schonfeld Cash - 57,8971470069,897,Schonfeld,SCHONF,2021-08-09T00:00:00,8/10/2021,"Advent Geneva,Newedge",-1184097190,False,Cust,Newedge,"Accounting,Cust","Accounting,Custodian",,61137a081e9c9c0d7834f7a2,Breaks,NEFU_FIFTY_SEVEN_00799803,,-418466.39000000013,-634847.79,-988270.42,-634847.79,FIFTY_SEVEN,,99803,,M,0.0,,1,,133_8971409824_Newedge,,,-7263.5,-7263.5,,-89.0,-89.0,,FIFTY_SEVEN,False,,,0.0,keep,ymu1,2021-06-25,2021-06-25,-80.62,1.3579,0.7364312541424257,2021-06-25
1033,2069323464,SDB,,AUD,99803,,Commission,2021-06-25,2021-06-25,Comdty,,SEP 21 SFE 3Y T-BOND,YMU1,,YMU1,,,,,FIFTY_SEVEN,-7263.5,1FYA  F6M0,,,-109.47,-109.47,109.47,,,FIFTY_SEVEN,,,,06-25-2021,,NEFU,-89.0,,,-109.47,,,,,,06-28-2021,,,,,,,,FCMNEWTDCASHACT01,6015_NEW_CASH_ACT_01,T,,,,,,,Group,,,,,,,-67.89,-7.3,4639.0,,,,,,,,,,,,,M,,,,-1059278.54,-1059278.54,,,,,,,,,,,99803,,,,61137a081e9c9c0d7834f7a2,Cash Non Trade Rule,,47,33,Low,,No matching record found,,MV Swing,OTE,,,No action,None,,,,Cash,Universal Cash,Schonfeld Cash - 57,8971470069,897,Schonfeld,SCHONF,2021-08-09T00:00:00,8/10/2021,"Advent Geneva,Newedge",-1184097190,False,Cust,Newedge,"Accounting,Cust","Accounting,Custodian",,61137a081e9c9c0d7834f7a2,Breaks,NEFU_FIFTY_SEVEN_00799803,,-418466.39000000013,-634847.79,-988270.42,-634847.79,FIFTY_SEVEN,,99803,,M,0.0,,1,,133_8971409824_Newedge,,,-7263.5,-7263.5,,-89.0,-89.0,,FIFTY_SEVEN,False,,,0.0,keep,ymu1,2021-06-25,2021-06-25,-80.62,1.3579,0.7364312541424257,2021-06-25
1034,2069323464,SDB,,AUD,99803,,Commission,2021-06-25,2021-06-25,Comdty,,SEP 21 SFE 3Y T-BOND,YMU1,,YMU1,,,,,FIFTY_SEVEN,-7263.5,1FYA  F6M0,,,-109.47,-109.47,109.47,,,FIFTY_SEVEN,,,,06-25-2021,,NEFU,-89.0,,,-109.47,,,,,,06-28-2021,,,,,,,,FCMNEWTDCASHACT01,6015_NEW_CASH_ACT_01,T,,,,,,,Group,,,,,,,-67.89,-7.3,4639.0,,,,,,,,,,,,,M,,,,-1059278.54,-1059278.54,,,,,,,,,,,99803,,,,61137a081e9c9c0d7834f7a2,Cash Non Trade Rule,,47,33,Low,,No matching record found,,MV Swing,OTE,,,No action,None,,,,Cash,Universal Cash,Schonfeld Cash - 57,8971470069,897,Schonfeld,SCHONF,2021-08-09T00:00:00,8/10/2021,"Advent Geneva,Newedge",-1184097190,False,Cust,Newedge,"Accounting,Cust","Accounting,Custodian",,61137a081e9c9c0d7834f7a2,Breaks,NEFU_FIFTY_SEVEN_00799803,,-418466.39000000013,-634847.79,-988270.42,-634847.79,FIFTY_SEVEN,,99803,,M,0.0,,1,,133_8971409824_Newedge,,,-7263.5,-7263.5,,-89.0,-89.0,,FIFTY_SEVEN,False,,,0.0,keep,ymu1,2021-06-25,2021-06-25,-80.62,1.3579,0.7364312541424257,2021-06-25
1035,2069323464,SDB,,AUD,99803,,Commission,2021-06-25,2021-06-25,Comdty,,SEP 21 SFE 3Y T-BOND,YMU1,,YMU1,,,,,FIFTY_SEVEN,-7263.5,1FYA  F6M0,,,-109.47,-109.47,109.47,,,FIFTY_SEVEN,,,,06-25-2021,,NEFU,-89.0,,,-109.47,,,,,,06-28-2021,,,,,,,,FCMNEWTDCASHACT01,6015_NEW_CASH_ACT_01,T,,,,,,,Group,,,,,,,-67.89,-7.3,4639.0,,,,,,,,,,,,,M,,,,-1059278.54,-1059278.54,,,,,,,,,,,99803,,,,61137a081e9c9c0d7834f7a2,Cash Non Trade Rule,,47,33,Low,,No matching record found,,MV Swing,OTE,,,No action,None,,,,Cash,Universal Cash,Schonfeld Cash - 57,8971470069,897,Schonfeld,SCHONF,2021-08-09T00:00:00,8/10/2021,"Advent Geneva,Newedge",-1184097190,False,Cust,Newedge,"Accounting,Cust","Accounting,Custodian",,61137a081e9c9c0d7834f7a2,Breaks,NEFU_FIFTY_SEVEN_00799803,,-418466.39000000013,-634847.79,-988270.42,-634847.79,FIFTY_SEVEN,,99803,,M,0.0,,1,,133_8971409824_Newedge,,,-7263.5,-7263.5,,-89.0,-89.0,,FIFTY_SEVEN,False,,,0.0,keep,ymu1,2021-06-25,2021-06-25,-80.62,1.3579,0.7364312541424257,2021-06-25
1036,2069323402,SDB,,AUD,99803,,Commission,2021-07-05,2021-07-05,Comdty,,SEP 21 SFE 3Y T-BOND,YMU1,,YMU1,,,,,FIFTY_SEVEN,796.72,1GEA  Cyd0,,,-76.26,-76.26,76.26,,,FIFTY_SEVEN,,,,07-05-2021,,NEFU,62.0,,,-76.26,,,,,,07-06-2021,,,,,,,,FCMNEWTDCASHACT01,6015_NEW_CASH_ACT_01,T,,,,,,,Group,,,,,,,-39.06,-4.2,2069.0,,,,,,,,,,,,,M,,,,-1508455.44,-1508455.44,,,,,,,,,,,99803,,,,61137a081e9c9c0d7834f7aa,Cash Non Trade Rule,,37,27,Low,,No matching record found,,MV Swing,OTE,,,No action,None,,,,Cash,Universal Cash,Schonfeld Cash - 57,8971470069,897,Schonfeld,SCHONF,2021-08-09T00:00:00,8/10/2021,"Advent Geneva,Newedge",-1184097190,False,Cust,Newedge,"Accounting,Cust","Accounting,Custodian",,61137a081e9c9c0d7834f7aa,Breaks,NEFU_FIFTY_SEVEN_00799803,,-418466.39000000013,-634847.79,-988270.42,-634847.79,FIFTY_SEVEN,,99803,,M,0.0,,1,,99_8971420288_Newedge,,,796.72,796.72,,62.0,62.0,,FIFTY_SEVEN,False,,,0.0,keep,ymu1,2021-07-05,2021-07-05,-56.16,1.3579,0.7364312541424257,2021-07-05
1037,2069323402,SDB,,AUD,99803,,Commission,2021-07-05,2021-07-05,Comdty,,SEP 21 SFE 3Y T-BOND,YMU1,,YMU1,,,,,FIFTY_SEVEN,796.72,1GEA  Cyd0,,,-76.26,-76.26,76.26,,,FIFTY_SEVEN,,,,07-05-2021,,NEFU,62.0,,,-76.26,,,,,,07-06-2021,,,,,,,,FCMNEWTDCASHACT01,6015_NEW_CASH_ACT_01,T,,,,,,,Group,,,,,,,-39.06,-4.2,2069.0,,,,,,,,,,,,,M,,,,-1508455.44,-1508455.44,,,,,,,,,,,99803,,,,61137a081e9c9c0d7834f7aa,Cash Non Trade Rule,,37,27,Low,,No matching record found,,MV Swing,OTE,,,No action,None,,,,Cash,Universal Cash,Schonfeld Cash - 57,8971470069,897,Schonfeld,SCHONF,2021-08-09T00:00:00,8/10/2021,"Advent Geneva,Newedge",-1184097190,False,Cust,Newedge,"Accounting,Cust","Accounting,Custodian",,61137a081e9c9c0d7834f7aa,Breaks,NEFU_FIFTY_SEVEN_00799803,,-418466.39000000013,-634847.79,-988270.42,-634847.79,FIFTY_SEVEN,,99803,,M,0.0,,1,,99_8971420288_Newedge,,,796.72,796.72,,62.0,62.0,,FIFTY_SEVEN,False,,,0.0,keep,ymu1,2021-07-05,2021-07-05,-56.16,1.3579,0.7364312541424257,2021-07-05
1038,2069323402,SDB,,AUD,99803,,Commission,2021-07-05,2021-07-05,Comdty,,SEP 21 SFE 3Y T-BOND,YMU1,,YMU1,,,,,FIFTY_SEVEN,796.72,1GEA  Cyd0,,,-76.26,-76.26,76.26,,,FIFTY_SEVEN,,,,07-05-2021,,NEFU,62.0,,,-76.26,,,,,,07-06-2021,,,,,,,,FCMNEWTDCASHACT01,6015_NEW_CASH_ACT_01,T,,,,,,,Group,,,,,,,-39.06,-4.2,2069.0,,,,,,,,,,,,,M,,,,-1508455.44,-1508455.44,,,,,,,,,,,99803,,,,61137a081e9c9c0d7834f7aa,Cash Non Trade Rule,,37,27,Low,,No matching record found,,MV Swing,OTE,,,No action,None,,,,Cash,Universal Cash,Schonfeld Cash - 57,8971470069,897,Schonfeld,SCHONF,2021-08-09T00:00:00,8/10/2021,"Advent Geneva,Newedge",-1184097190,False,Cust,Newedge,"Accounting,Cust","Accounting,Custodian",,61137a081e9c9c0d7834f7aa,Breaks,NEFU_FIFTY_SEVEN_00799803,,-418466.39000000013,-634847.79,-988270.42,-634847.79,FIFTY_SEVEN,,99803,,M,0.0,,1,,99_8971420288_Newedge,,,796.72,796.72,,62.0,62.0,,FIFTY_SEVEN,False,,,0.0,keep,ymu1,2021-07-05,2021-07-05,-56.16,1.3579,0.7364312541424257,2021-07-05
1039,2069323402,SDB,,AUD,99803,,Commission,2021-07-05,2021-07-05,Comdty,,SEP 21 SFE 3Y T-BOND,YMU1,,YMU1,,,,,FIFTY_SEVEN,796.72,1GEA  Cyd0,,,-76.26,-76.26,76.26,,,FIFTY_SEVEN,,,,07-05-2021,,NEFU,62.0,,,-76.26,,,,,,07-06-2021,,,,,,,,FCMNEWTDCASHACT01,6015_NEW_CASH_ACT_01,T,,,,,,,Group,,,,,,,-39.06,-4.2,2069.0,,,,,,,,,,,,,M,,,,-1508455.44,-1508455.44,,,,,,,,,,,99803,,,,61137a081e9c9c0d7834f7aa,Cash Non Trade Rule,,37,27,Low,,No matching record found,,MV Swing,OTE,,,No action,None,,,,Cash,Universal Cash,Schonfeld Cash - 57,8971470069,897,Schonfeld,SCHONF,2021-08-09T00:00:00,8/10/2021,"Advent Geneva,Newedge",-1184097190,False,Cust,Newedge,"Accounting,Cust","Accounting,Custodian",,61137a081e9c9c0d7834f7aa,Breaks,NEFU_FIFTY_SEVEN_00799803,,-418466.39000000013,-634847.79,-988270.42,-634847.79,FIFTY_SEVEN,,99803,,M,0.0,,1,,99_8971420288_Newedge,,,796.72,796.72,,62.0,62.0,,FIFTY_SEVEN,False,,,0.0,keep,ymu1,2021-07-05,2021-07-05,-56.16,1.3579,0.7364312541424257,2021-07-05
